City,Zip,Job Description,Member,Unit,Dues,Join Date, Withdrawl Date,Race,Sex,Work Num,Worksite,Age,Employement Duration
PENSACOLA,32534,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,66.37,8/9/2004,,W,F,1281,GLOBAL LEARNING ACADEMY,45,16
CANTONMENT,32533,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1201,LIPSCOMB ELEMENTARY,37,13
ATMORE,36502,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,8/13/2007,,B,F,541,ERNEST WARD MIDDLE,39,13
PENSACOLA,32503,SCIENCE TEACHER   9-12,N,EEA,0.0,,,W,F,951,WASHINGTON HIGH,59,13
MILTON,32583,ART TEACHER 6-8,N,EEA,0.0,8/28/2014,,W,F,61,BELLVIEW MIDDLE,63,13
PENSACOLA,32514,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,451,PLEASANT GROVE ELEMENTARY,36,13
PENSACOLA,32514,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,501,SUTER ELEMENTARY,32,14
PENSACOLA BEACH,32561,ESE-O.J.T. COORDINATOR,N,EEA,0.0,,,W,F,411,PENSACOLA HIGH,54,13
CENTURY,32535,ACADEMIC ADVISOR 9-12,N,EEA,0.0,,,A,M,1231,NORTHVIEW HIGH,47,13
PENSACOLA,32507,ESE-HOSPITAL/HOMEBOUND TEACHER,N,EEA,0.0,,,W,M,9360,EXCEPTIONAL STUDENT ED-WK LOC,42,13
PENSACOLA,32501,ESE-BEHAVIOR TEACHER,N,EEA,0.0,,,W,F,924,LAKEVIEW CENTER,61,13
PENSACOLA,32507,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,9/12/2007,,W,F,281,ESCAMBIA HIGH,41,13
PENSACOLA,32526,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,,,W,M,862,PINE FOREST HIGH,37,13
PACE,32571,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,8/28/2007,5/31/2013,A,F,501,SUTER ELEMENTARY,41,13
CENTURY,32535,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,8/5/2020,,W,M,1231,NORTHVIEW HIGH,66,13
CANTONMENT,32533,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,5/22/2019,,W,F,1311,KINGSFIELD ELEMENTARY,44,13
PENSACOLA,32504,ESE-HOSPITAL/HOMEBOUND TEACHER,Y,EEA,64.87,4/16/2010,,W,M,9360,EXCEPTIONAL STUDENT ED-WK LOC,52,13
PENSACOLA,32534,REMEDIAL ED TEACHER K-5,Y,EEA,64.87,1/16/2008,,B,F,771,LINCOLN PARK ELEMENTARY,44,13
CANTONMENT,32533,MUSIC TEACHER K-5,Y,EEA,64.87,9/11/2014,,W,F,191,COOK ELEMENTARY,48,13
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,3/7/2018,,W,F,451,PLEASANT GROVE ELEMENTARY,37,13
PENSACOLA,32514,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,8/8/2019,,W,F,301,FERRY PASS MIDDLE,48,13
GULF BREEZE,32561,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,M,601,WORKMAN MIDDLE,46,13
GULF BREEZE,32561,SCHOOL COUNSELOR  K-5,Y,EEA,64.87,2/1/2011,,W,F,471,SEMMES ELEMENTARY,44,13
MC DAVID,32568,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,50,13
PENSACOLA,32514,SCIENCE TEACHER   6-8,Y,EEA,64.87,9/9/2019,,W,F,1291,BEULAH MIDDLE,49,13
PENSACOLA,32507,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,55,13
PENSACOLA,32514,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,,,B,F,361,MONTCLAIR ELEMENTARY,40,13
PENSACOLA,32503,CONSULTING TEACHER,Y,EEA,64.87,9/14/2015,,W,F,9207,START/PROFESSIONAL LEARNING,35,13
CANTONMENT,32533,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,35,13
CANTONMENT,32533,SPECIALIST-ASSIST. TECHNOLOGY,Y,EEA,64.87,12/15/2008,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,54,13
MOLINO,32577,SCHOOL COUNSELOR  K-5,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,48,23
PENSACOLA,32514,EDUCATION SPECIALIST,N,EEA,0.0,7/14/2011,6/29/2012,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,36,13
CANTONMENT,32533,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,1/10/2008,,W,F,922,ESCAMBIA WESTGATE CENTER,43,13
PENSACOLA,32514,PHYSICAL ED TEACHER 9-12,Y,EEA,64.87,8/13/2014,,W,F,951,WASHINGTON HIGH,38,13
CENTURY,32535,DIV CAREER TECH COORDINATOR-VOC,N,EEA,0.0,,,W,F,1231,NORTHVIEW HIGH,37,13
PENSACOLA,32526,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,4/14/2010,,W,F,941,BEULAH ELEMENTARY,36,13
PENSACOLA,32526,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,2/15/2011,,W,M,941,BEULAH ELEMENTARY,36,13
PENSACOLA,32503,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,9/24/2009,,W,M,471,SEMMES ELEMENTARY,47,13
PENSACOLA,32534,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/7/2010,,B,F,361,MONTCLAIR ELEMENTARY,40,13
PENSACOLA,32507,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,2/18/2008,,W,F,561,WARRINGTON MIDDLE,57,13
ATMORE,36502,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,101,BRATT ELEMENTARY,59,13
PENSACOLA,32506,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,1/10/2008,,W,F,1201,LIPSCOMB ELEMENTARY,64,13
CANTONMENT,32533,SCHOOL COUNSELOR  9-12,Y,EEA,64.87,9/26/2018,,B,F,1251,WEST FLORIDA TECH HIGH,45,13
PENSACOLA,32502,LANGUAGE ARTS TEACHER   6-8,Y,EEA,64.87,8/24/2012,,W,F,671,BROWN-BARGE MIDDLE,59,13
PENSACOLA,32506,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,3/15/2012,,W,F,61,BELLVIEW MIDDLE,65,13
PENSACOLA,32526,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/17/2010,,W,F,371,MYRTLE GROVE ELEMENTARY,40,13
PENSACOLA,32526,SCHOOL COUNSELOR  6-8,N,EEA,0.0,,,W,F,1221,BAILEY MIDDLE,38,13
MOLINO,32577,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,31,JIM ALLEN ELEMENTARY,45,13
MILTON,32571,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,,,W,M,1231,NORTHVIEW HIGH,35,13
PENSACOLA,32507,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,1221,BAILEY MIDDLE,64,13
CANTONMENT,32533,PHYSICAL ED TEACHER K-5,Y,EEA,64.87,8/13/2008,,W,M,451,PLEASANT GROVE ELEMENTARY,38,13
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1201,LIPSCOMB ELEMENTARY,37,13
PENSACOLA,32507,SCHOOL COUNSELOR  K-5,N,EEA,0.0,,,B,F,1241,BLUE ANGELS ELEMENTARY,47,13
PENSACOLA,32534,MATHEMATICS TEACHER   6-8,N,EEA,0.0,,,W,F,1291,BEULAH MIDDLE,58,13
PENSACOLA,32514,LIBRARIAN/MEDIA SPEC  6-8,N,EEA,0.0,,,I,F,221,RANSOM MIDDLE,52,13
PENSACOLA,32514,CURRICULUM COORDINATOR K-5,Y,EEA,64.87,11/12/2009,,W,F,572,WEIS ELEMENTARY,34,13
PENSACOLA,32503,SCIENCE TEACHER   6-8,N,EEA,0.0,,,B,M,61,BELLVIEW MIDDLE,61,13
PENSACOLA,32504,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,231,CORDOVA PARK ELEMENTARY,37,13
PENSACOLA,32514,MATHEMATICS TEACHER   6-8,N,EEA,0.0,,,W,F,601,WORKMAN MIDDLE,45,20
CANTONMENT,32533,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,38,13
CANTONMENT,32533,ISS/ILR TEACHER 9-12,Y,EEA,64.87,10/20/2015,,W,M,281,ESCAMBIA HIGH,49,13
PENSACOLA,32506,ROTC INSTR - NAVY,N,EEA,0.0,,,B,M,281,ESCAMBIA HIGH,63,13
PACE,32571,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,33,13
PENSACOLA,32504,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,8/14/2008,,W,F,231,CORDOVA PARK ELEMENTARY,37,13
PENSACOLA,32507,SCIENCE TEACHER   6-8,N,EEA,0.0,,,W,F,561,WARRINGTON MIDDLE,30,13
PENSACOLA,32507,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/13/2009,,A,F,1241,BLUE ANGELS ELEMENTARY,52,13
CANTONMENT,32533,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1241,BLUE ANGELS ELEMENTARY,34,13
CANTONMENT,32533,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,W,F,521,TATE HIGH,34,13
PENSACOLA,32503,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,F,461,SCENIC HEIGHTS ELEMENTARY,43,13
MOLINO,32577,FOREIGN LANGUAGE TEACHER  9-12,N,EEA,0.0,,,H,M,951,WASHINGTON HIGH,65,13
PENSACOLA,32514,PRE-K TEACHER-SELF CONTAINED,N,EEA,0.0,,,W,F,31,JIM ALLEN ELEMENTARY,34,13
CANTONMENT,32533,LIBRARIAN/MEDIA SPEC  K-5,N,EEA,0.0,,,W,F,51,BELLVIEW ELEMENTARY,57,30
PENSACOLA,32534,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,8/24/2011,,I,F,921,MCARTHUR ELEMENTARY,36,13
PENSACOLA,32514,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,191,COOK ELEMENTARY,36,13
PENSACOLA,32507,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1241,BLUE ANGELS ELEMENTARY,57,13
PENSACOLA,32526,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/14/2008,,W,F,361,MONTCLAIR ELEMENTARY,36,13
PENSACOLA,32514,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,5/10/2018,,W,F,1231,NORTHVIEW HIGH,59,13
PENSACOLA,32504,SCHOOL COUNSELOR  K-5,Y,EEA,64.87,9/22/2011,,W,F,451,PLEASANT GROVE ELEMENTARY,64,43
CENTURY,32535,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/31/2010,,W,F,101,BRATT ELEMENTARY,36,12
CANTONMENT,32533,SCIENCE TEACHER   6-8,Y,EEA,64.87,7/24/2014,,W,F,1291,BEULAH MIDDLE,32,12
GULF BREEZE,32561,BUSINESS ED TEACHER 6-8,Y,EEA,64.87,10/9/2008,,W,F,301,FERRY PASS MIDDLE,52,12
PENSACOLA,32534,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,2/7/2011,,A,F,501,SUTER ELEMENTARY,36,12
GULF BREEZE,32563,POSITIVE BEHAVIOR SUPPORT COACH,Y,EEA,64.87,11/20/2017,,W,F,491,SHERWOOD ELEMENTARY,35,12
WALNUT HILL,32568,ESE PK-VE SELF-CONTAINED TEACHER,Y,EEA,64.87,7/14/2011,,B,F,771,LINCOLN PARK ELEMENTARY,45,12
PENSACOLA,32504,LIBRARIAN/MEDIA SPEC  K-5,Y,EEA,64.87,8/13/2008,,B,F,491,SHERWOOD ELEMENTARY,43,12
PENSACOLA,32514,BAND DIRECTOR    6-8,N,EEA,0.0,,,W,F,671,BROWN-BARGE MIDDLE,41,12
PENSACOLA,32503,PRE-K TEACHER-SELF CONTAINED,Y,EEA,64.87,8/13/2008,,W,F,271,ENSLEY ELEMENTARY,59,12
PENSACOLA,32504,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,9/22/2014,,W,F,371,MYRTLE GROVE ELEMENTARY,51,12
PENSACOLA,32503,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/13/2008,,W,F,391,OAKCREST ELEMENTARY,55,12
PENSACOLA,32504,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,9/22/2008,8/15/2017,W,F,231,CORDOVA PARK ELEMENTARY,56,12
PENSACOLA,32526,READING TEACHER   K-5,Y,EEA,64.87,3/13/2009,,W,F,572,WEIS ELEMENTARY,37,12
FAIRHOPE,36532,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/1/2016,,W,F,1311,KINGSFIELD ELEMENTARY,35,12
PENSACOLA,32534,VIRTUAL LAB TEACHER-REMEDIAL ED 9-12,Y,EEA,64.87,11/1/2013,,W,M,866,SUCCESS ACADEMY,35,12
PENSACOLA,32526,INSTRUCTIONAL COACH,Y,EEA,64.87,9/3/2009,,W,F,561,WARRINGTON MIDDLE,44,12
PENSACOLA,32505,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,1/11/2016,12/2/2016,W,M,7004,VIRTUAL SCHOOL,66,12
MILTON,32570,ACADEMIC ADVISOR 9-12,N,EEA,0.0,,,W,F,7004,VIRTUAL SCHOOL,44,12
PENSACOLA,32503,WORKFORCE TESTING COORDINATOR,N,EEA,0.0,,,B,F,861,GEORGE STONE TECHNICAL COLLEGE,51,12
PENSACOLA,32526,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,11/19/2008,,B,F,291,FERRY PASS ELEMENTARY,35,12
PENSACOLA,32514,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,11/2/2020,,W,F,381,NAVY POINT ELEMENTARY,57,12
PENSACOLA BEACH,32561,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,W,M,411,PENSACOLA HIGH,49,12
MOLINO,32577,ISS/ILR TEACHER 9-12,N,EEA,0.0,,,W,M,1231,NORTHVIEW HIGH,34,12
MOLINO,32577,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,35,12
GULF BREEZE,32563,ESE-BEHAVIOR COACH,N,EEA,0.0,,,W,F,281,ESCAMBIA HIGH,39,12
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,8/8/2014,W,M,411,PENSACOLA HIGH,50,12
PENSACOLA,32501,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/13/2012,,W,F,451,PLEASANT GROVE ELEMENTARY,49,12
MC DAVID,32568,CURRICULUM COORDINATOR K-5,Y,EEA,64.87,7/29/2016,,W,F,863,LONGLEAF ELEMENTARY,37,5
PENSACOLA,32507,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/17/2010,,W,F,21,CARO ELEMENTARY,36,12
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/23/2010,,W,F,941,BEULAH ELEMENTARY,48,12
PENSACOLA,32503,ESE PK-VE SELF-CONTAINED TEACHER,N,EEA,0.0,,,W,F,602,HOLM ELEMENTARY,39,12
PENSACOLA,32503,MUSIC TEACHER K-5,Y,EEA,64.87,8/10/2020,,W,F,441,PINE MEADOW ELEMENTARY,56,12
MILTON,32570,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,11/3/2011,,W,F,1281,GLOBAL LEARNING ACADEMY,60,12
PENSACOLA,32503,TECHNOLOGY ED TEACHER 6-8,Y,EEA,66.37,9/12/2013,,W,M,671,BROWN-BARGE MIDDLE,46,12
PENSACOLA,32504,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,501,SUTER ELEMENTARY,39,12
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,M,221,RANSOM MIDDLE,48,12
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/13/2007,,W,F,1241,BLUE ANGELS ELEMENTARY,58,20
PENSACOLA,32526,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,33,12
PENSACOLA,32514,ESE-BEHAVIOR TEACHER,Y,EEA,64.87,9/26/2014,,W,F,471,SEMMES ELEMENTARY,37,12
PENSACOLA,32506,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,2/2/2010,,W,F,371,MYRTLE GROVE ELEMENTARY,35,12
PENSACOLA,32514,SOCIAL STUDIES TEACHER   6-8,N,EEA,0.0,,,W,M,221,RANSOM MIDDLE,68,21
PENSACOLA,32514,LIBRARIAN/MEDIA SPEC  K-5,N,EEA,0.0,,,W,F,551,WARRINGTON ELEMENTARY,35,12
PENSACOLA,32501,PHYSICAL ED TEACHER K-5,Y,EEA,64.87,10/23/2013,,B,M,1281,GLOBAL LEARNING ACADEMY,36,10
PENSACOLA,32504,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,3/9/2010,,W,F,231,CORDOVA PARK ELEMENTARY,45,12
PENSACOLA,32504,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,F,231,CORDOVA PARK ELEMENTARY,31,12
MOLINO,32577,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,W,M,1231,NORTHVIEW HIGH,35,12
JAY,32565,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/11/2014,,W,F,941,BEULAH ELEMENTARY,44,12
MILTON,32572,LANGUAGE ARTS TEACHER   6-8,N,EEA,0.0,,,W,M,671,BROWN-BARGE MIDDLE,47,12
GULF BREEZE,32563,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/27/2019,,W,F,231,CORDOVA PARK ELEMENTARY,52,12
PENSACOLA,32514,T.V. PRODUCTION TEACHER-VOC,Y,EEA,64.87,8/13/2012,,W,M,281,ESCAMBIA HIGH,42,12
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,M,951,WASHINGTON HIGH,51,12
MILTON,32583,SCIENCE TEACHER   9-12,Y,EEA,64.87,9/22/2011,,W,M,951,WASHINGTON HIGH,34,12
MILTON,32583,ESE-ADAPTIVE P.E. TEACHER,Y,EEA,64.87,3/2/2010,,W,F,922,ESCAMBIA WESTGATE CENTER,58,12
CANTONMENT,32533,LANGUAGE ARTS TEACHER   6-8,N,EEA,0.0,,,W,F,866,SUCCESS ACADEMY,38,12
PENSACOLA,32506,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/12/2020,,W,F,1241,BLUE ANGELS ELEMENTARY,43,12
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,2/15/2011,,W,F,1311,KINGSFIELD ELEMENTARY,36,12
PENSACOLA,32504,BUSINESS ED TEACHER 6-8,Y,EEA,64.87,8/18/2010,,W,M,601,WORKMAN MIDDLE,59,12
CANTONMENT,32533,MUSIC TEACHER K-5,N,EEA,0.0,,,W,F,191,COOK ELEMENTARY,42,17
ATMORE,36502,ESE-ASD TEACHER,Y,EEA,64.87,8/1/2018,,W,F,1311,KINGSFIELD ELEMENTARY,35,12
PENSACOLA,32503,ESE-ACCESS POINTS TEACHER,N,EEA,0.0,,,W,F,501,SUTER ELEMENTARY,58,12
PENSACOLA,32506,DIV CAREER TECH COORDINATOR-VOC,N,EEA,0.0,,,B,M,411,PENSACOLA HIGH,55,12
PACE,32571,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/6/2019,,W,F,1231,NORTHVIEW HIGH,52,12
PENSACOLA,32506,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,451,PLEASANT GROVE ELEMENTARY,35,12
PENSACOLA,32534,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/17/2010,,W,F,51,BELLVIEW ELEMENTARY,45,12
CANTONMENT,32533,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,34,12
PENSACOLA,32514,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,41,12
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,1/6/2010,8/21/2020,W,F,863,LONGLEAF ELEMENTARY,50,12
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,,,W,F,221,RANSOM MIDDLE,31,12
PENSACOLA,32507,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,10/13/2012,11/4/2020,W,F,1311,KINGSFIELD ELEMENTARY,36,12
MILTON,32570,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,602,HOLM ELEMENTARY,56,12
PENSACOLA,32526,PHYSICAL ED TEACHER K-5,N,EEA,0.0,,,W,F,461,SCENIC HEIGHTS ELEMENTARY,33,12
PENSACOLA,32503,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,B,F,602,HOLM ELEMENTARY,40,12
PENSACOLA,32507,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,57,12
PENSACOLA,32514,TEACHER IN CHARGE INST/CURR,N,EEA,0.0,,,W,F,9374,TITLE I,43,12
PENSACOLA,32506,BAND DIRECTOR    6-8,N,EEA,0.0,,,W,F,1221,BAILEY MIDDLE,34,12
MOLINO,32577,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,1/12/2016,,W,F,1201,LIPSCOMB ELEMENTARY,58,12
CANTONMENT,32533,ESE-VE SELF-CONTAINED TEACHER,N,EEA,0.0,,,W,F,221,RANSOM MIDDLE,34,12
PENSACOLA,32504,FOREIGN LANGUAGE TEACHER  9-12,N,EEA,0.0,,,H,F,1251,WEST FLORIDA TECH HIGH,57,12
PENSACOLA,32514,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,W,F,521,TATE HIGH,49,10
ELBERTA,36530,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/1/2018,,W,F,551,WARRINGTON ELEMENTARY,50,11
PENSACOLA,32503,CONSULTING TEACHER,Y,EEA,64.87,9/18/2015,,W,F,9207,START/PROFESSIONAL LEARNING,36,11
PENSACOLA,32514,ESE-VE SELF-CONTAINED TEACHER,N,EEA,0.0,,,W,F,301,FERRY PASS MIDDLE,41,11
CANTONMENT,32533,READING TEACHER   6-8,Y,EEA,64.87,8/20/2015,,B,F,61,BELLVIEW MIDDLE,42,11
CANTONMENT,32533,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,38,11
MOLINO,32577,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,33,11
PENSACOLA,32526,MARINE MECHANICS TEACHER-VOC,N,EEA,0.0,,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,58,11
CANTONMENT,32533,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/18/2010,,W,F,1311,KINGSFIELD ELEMENTARY,33,11
PENSACOLA,32503,ESE-HOSPITAL/HOMEBOUND TEACHER,N,EEA,0.0,7/12/2011,9/28/2017,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,48,11
GULF BREEZE,32561,ART TEACHER K-5,N,EEA,0.0,8/14/2014,,W,F,1201,LIPSCOMB ELEMENTARY,53,11
PENSACOLA BEACH,32561,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,391,OAKCREST ELEMENTARY,55,11
PENSACOLA,32501,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,12/8/2009,2/20/2015,W,M,231,CORDOVA PARK ELEMENTARY,41,11
PENSACOLA,32505,ESE-GIFTED ENRICHMENT TEACHER,N,EEA,0.0,9/1/2015,,W,M,9360,EXCEPTIONAL STUDENT ED-WK LOC,61,11
GULF BREEZE,32563,INSTRUCTIONAL COACH,Y,EEA,64.87,4/6/2018,,W,F,551,WARRINGTON ELEMENTARY,43,11
PENSACOLA,32505,ESE-BEHAVIOR COACH,Y,EEA,64.87,3/15/2006,,W,M,862,PINE FOREST HIGH,60,29
PACE,32571,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,572,WEIS ELEMENTARY,59,11
CENTURY,32535,SCHOOL COUNSELOR  K-5,N,EEA,0.0,,,W,F,101,BRATT ELEMENTARY,61,30
PENSACOLA,32504,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,66.37,8/17/2010,,W,M,1311,KINGSFIELD ELEMENTARY,34,11
CANTONMENT,32533,WELDING TEACHER-VOC,N,EEA,0.0,,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,64,11
PENSACOLA,32506,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,49,11
WALNUT HILL,32568,LANGUAGE ARTS TEACHER   6-8,N,EEA,0.0,,,W,F,541,ERNEST WARD MIDDLE,41,11
PENSACOLA,32504,SCIENCE TEACHER   6-8,Y,EEA,64.87,,,W,F,301,FERRY PASS MIDDLE,43,19
CANTONMENT,32533,TECHNOLOGY COORDINATOR,Y,EEA,64.87,10/20/2009,,W,M,1251,WEST FLORIDA TECH HIGH,40,11
PENSACOLA,32503,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/18/2010,,B,M,61,BELLVIEW MIDDLE,41,11
PENSACOLA,32514,LANGUAGE ARTS TEACHER   6-8,Y,EEA,64.87,,,W,F,301,FERRY PASS MIDDLE,60,11
CANTONMENT,32533,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/23/2019,,W,F,1201,LIPSCOMB ELEMENTARY,42,11
PENSACOLA,32534,ESE PK-VE SELF-CONTAINED TEACHER,Y,EEA,64.87,10/2/2020,,W,F,1281,GLOBAL LEARNING ACADEMY,53,11
PENSACOLA,32503,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,8/19/2013,,B,F,866,SUCCESS ACADEMY,40,11
PENSACOLA,32526,READING TEACHER   6-8,Y,EEA,64.87,8/4/2017,,W,F,1291,BEULAH MIDDLE,44,11
PACE,32571,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,921,MCARTHUR ELEMENTARY,41,11
PENSACOLA,32514,SCIENCE TEACHER   9-12,N,EEA,0.0,,,W,F,521,TATE HIGH,34,11
CANTONMENT,32533,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,F,441,PINE MEADOW ELEMENTARY,50,11
PENSACOLA,32534,ESE-GIFTED ENRICHMENT TEACHER,N,EEA,0.0,,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,40,11
CANTONMENT,32533,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,W,M,1251,WEST FLORIDA TECH HIGH,55,11
